names	peak_1	peak_2	peak_3	peak_4	peak_5	peak_6	peak_7	peak_8	a
Aluminium	4.229513395067458	4.883820880693584	6.906767419481395	8.098900858762917	8.459026790134915	9.76763692765822	10.644043337309089	10.920551766456354	3.9884500000000003
Aluminium	4.225271633586113	4.878922916942559	6.899840651017975	8.090778504606527	8.450543267172225	9.757841005003897	10.633368470293272	10.909599590281191	3.9844500000000003
Aluminium	4.144678165440561	4.78586160567309	6.768232050213005	7.936453775635128	8.289356330881121	9.571718474571767	10.430545996992745	10.70150824295311	3.90845
Aluminium	4.268749688769898	4.929127045390562	6.970840027768025	8.174032634709521	8.537499377539795	9.858249212210703	10.7427858572054	11.021859396076604	4.02545
Aluminium	4.405546496543269	5.087086376361108	7.194228310713305	8.435978556253081	8.811092993086538	10.174167717812606	11.087050318465506	11.375067077725582	4.154450000000001
Aluminium	4.34085963395276	5.012392429157981	7.088595091646157	8.312112655368141	8.68171926790552	10.024779897334188	10.924258596474292	11.20804639105436	4.09345
Aluminium	4.13937596358888	4.77973915098431	6.75957358963373	7.92630083293964	8.27875192717776	9.559473571253864	10.417202413222974	10.687818022734158	3.9034500000000003
Aluminium	4.1754309361803115	4.821371842868019	6.818451121572796	7.995340843268951	8.350861872360623	9.642738913815608	10.50793878285742	10.780911520223036	3.93745
Aluminium	4.254963963955527	4.913208663199732	6.948328030261912	8.147634983701254	8.509927927911054	9.826412463584155	10.708092539403994	10.986264823507327	4.01245
Aluminium	4.149980367292242	4.791984060361871	6.7768905107922786	7.946606718330615	8.299960734584484	9.583963377889672	10.443889580762516	10.715198463172063	3.91345
Aluminium	4.128771559885518	4.767494241606748	6.742256668475181	7.905994947548667	8.257543119771036	9.534983764618058	10.39051524568343	10.660437582296254	3.89345
Aluminium	4.191337541735354	4.839739206934362	6.844426503310619	8.025799671355411	8.382675083470708	9.679473623769317	10.547969534166734	10.821982180879894	3.9524500000000002
Aluminium	4.42463442320932	5.109127213240718	7.2253987687986925	8.472529149956834	8.84926884641864	10.218249369757059	11.135087220036684	11.424351870513812	4.17245
Aluminium	4.289958496176622	4.953616864145685	7.0054738700851225	8.214644405491468	8.579916992353244	9.907228825482317	10.796160192284486	11.076620276952415	4.04545
Aluminium	4.28465629432494	4.947494409456905	6.996815409505849	8.20449146279598	8.56931258864988	9.894983922164414	10.782816608514715	11.062930056733462	4.04045
Aluminium	4.443722349875372	5.13116805012033	7.25656922688408	8.509079743660587	8.887444699750745	10.26233102170151	11.183124121607861	11.473636663302042	4.19045
Aluminium	4.315409065064691	4.983004646651834	7.04703448086564	8.263378530429804	8.630818130129382	9.966004361408253	10.860209394379389	11.142333334003387	4.06945
Aluminium	4.27087056951057	4.9315760272660745	6.974303411999735	8.178093811787715	8.54174113902114	9.863147173537865	10.748123290713307	11.027335484164185	4.02745
Aluminium	4.271931009880906	4.93280051820383	6.97603510411559	8.180124400326813	8.543862019761812	9.865596154201446	10.750792007467263	11.030073528207975	4.02845
Aluminium	4.2910189365469575	4.954841355083442	7.007205562200978	8.216674994030566	8.582037873093915	9.909677806145897	10.79882890903844	11.079358320996205	4.04645
Aluminium	4.224211193215777	4.877698426004803	6.89810895890212	8.08874791606743	8.448422386431554	9.755392024340317	10.630699753539318	10.906861546237401	3.9834500000000004
Aluminium	4.2083045876607335	4.859331061938461	6.8721335771642975	8.05828908798097	8.416609175321467	9.718657314386608	10.590669002230003	10.865790885580543	3.9684500000000003
Aluminium	4.351464037656122	5.024637338535543	7.105912012804706	8.332418540759114	8.702928075312244	10.049269703969994	10.950945764013836	11.235426831492266	4.1034500000000005
Aluminium	4.204062826179388	4.854433098187435	6.8652068087008775	8.05016673382458	8.408125652358777	9.708861391732285	10.579994135214186	10.854838709405382	3.9644500000000003
Aluminium	4.183914459143001	4.831167770370069	6.832304658499635	8.01158555158173	8.367828918286001	9.662330759124252	10.529288516889054	10.80281587257336	3.94545
Aluminium	4.261326606177544	4.920555608826269	6.958718182957041	8.15981851493584	8.522653212355088	9.841106347565638	10.724104839927719	11.00269308777007	4.0184500000000005
Aluminium	4.234815596919139	4.889943335382364	6.915425880060669	8.109053801458405	8.469631193838278	9.779881830976123	10.657386921078862	10.934241986675307	3.99345
Aluminium	4.414030019505958	5.096882303863157	7.208081847640144	8.45222326456586	8.828060039011916	10.193759563121251	11.10840005249714	11.396971430075906	4.16245
Aluminium	4.141496844329552	4.7821881328598215	6.7630369738654394	7.930362010017835	8.282993688659104	9.564371532581026	10.422539846730881	10.69329411082174	3.90545
Aluminium	4.296321138398639	4.960963809772222	7.015864022780252	8.226827936726052	8.592642276797278	9.9219227094638	10.812172492808212	11.093048541215158	4.05145
Aluminium	4.321771707286708	4.99035159227837	7.057424633560769	8.275562061664388	8.643543414573417	9.980698245389735	10.876221694903116	11.15876159826613	4.07545
Aluminium	4.222090312475104	4.875249444129291	6.8946455746704105	8.084686738989236	8.444180624950208	9.750494063013155	10.62536232003141	10.90138545814982	3.98145
Aluminium	4.3779750469145275	5.055249611979447	7.149204315701078	8.383183254236549	8.755950093829055	10.11049422055951	11.017663682862693	11.303877932587028	4.12845
Aluminium	4.376914606544191	5.054025121041691	7.147472623585223	8.381152665697453	8.753829213088382	10.10804523989593	11.01499496610874	11.301139888543238	4.1274500000000005
Aluminium	4.4087278176542775	5.0907598491743755	7.199423387060869	8.442070321870373	8.817455635308555	10.181514659803348	11.09505646872737	11.383281209856953	4.15745
Aluminium	4.352524478026458	5.025861829473299	7.1076437049205605	8.334449129298212	8.705048956052917	10.051718684633574	10.95361448076779	11.238164875536055	4.10445
Aluminium	4.184974899513337	4.832392261307825	6.83403635061549	8.013616140120828	8.369949799026674	9.664779739787832	10.53195723364301	10.805553916617152	3.94645
Aluminium	4.166947413217621	4.81157591536597	6.804597584645957	7.979096134956173	8.333894826435243	9.623147068506961	10.486589048825785	10.759007167872712	3.92945
Aluminium	4.436299267283019	5.122596613556036	7.244447382073096	8.494865623886906	8.872598534566038	10.245188157056445	11.16444310433018	11.454470354995507	4.183450000000001
Aluminium	4.403425615802596	5.084637394485595	7.190764926481595	8.431917379174886	8.806851231605192	10.169269756485445	11.081712884957597	11.369590989638	4.15245
Aluminium	4.335557432101079	5.0062699744692	7.079936631066882	8.301959712672655	8.671114864202158	10.012534994016285	10.910915012704521	11.194356170835407	4.08845
Aluminium	4.190277101365018	4.838514715996606	6.8426948111947645	8.023769082816315	8.380554202730035	9.677024643105735	10.54530081741278	10.819244136836105	3.9514500000000004
Aluminium	4.331315670619734	5.001372010718176	7.073009862603463	8.293837358516265	8.662631341239468	10.002739071361962	10.900240145688704	11.183403994660244	4.08445
Aluminium	4.16164521136594	4.805453460677189	6.795939124066683	7.968943192260685	8.32329042273188	9.610902165189058	10.473245465056014	10.745316947653759	3.92445
Aluminium	4.440541028764364	5.127494577307061	7.251374150536516	8.502987978043295	8.881082057528728	10.254984079710768	11.175117971345998	11.46542253117067	4.18745
Aluminium	4.367370643211165	5.043004702601886	7.131887394542529	8.362877368845576	8.73474128642233	10.086004413923703	10.990976515323151	11.276497492149122	4.11845
Aluminium	4.151040807662579	4.793208551299627	6.778622202908133	7.948637306869712	8.302081615325157	9.586412358553252	10.44655829751647	10.717936507215855	3.9144500000000004
Aluminium	4.387519010247553	5.066270030419252	7.164789544743772	8.401458551088426	8.775038020495106	10.132535046531736	11.041682133648283	11.328520328981144	4.13745
Aluminium	4.271931009880906	4.93280051820383	6.97603510411559	8.180124400326813	8.543862019761812	9.865596154201446	10.750792007467263	11.030073528207975	4.02845
Aluminium	4.1319528809965265	4.771167714420017	6.747451744822746	7.912086713165959	8.263905761993053	9.542330706608801	10.398521395945293	10.668651714427625	3.89645
Aluminium	4.1361946424778715	4.776065678171041	6.754378513286166	7.920209067322348	8.272389284955743	9.552126629263123	10.40919626296111	10.679603890602786	3.90045
Aluminium	4.327073909138389	4.996474046967151	7.066083094140044	8.285715004359876	8.654147818276778	9.992943148707639	10.889565278672887	11.172451818485083	4.08045
Aluminium	4.3185903861757	4.986678119465101	7.052229557213205	8.269470296047096	8.6371807723514	9.973351303398994	10.868215544641252	11.150547466134759	4.07245
Aluminium	4.234815596919139	4.889943335382364	6.915425880060669	8.109053801458405	8.469631193838278	9.779881830976123	10.657386921078862	10.934241986675307	3.99345
Aluminium	4.199821064698044	4.849535134436411	6.858280040237458	8.04204437966819	8.399642129396089	9.699065469077961	10.569319268198369	10.843886533230219	3.9604500000000002
Aluminium	4.181793578402329	4.828718788494556	6.828841274267925	8.007524374503536	8.363587156804657	9.65743279779709	10.523951083381146	10.79733978448578	3.9434500000000003
Aluminium	4.401304735061924	5.0821884126100825	7.187301542249886	8.427856202096692	8.802609470123848	10.164371795158283	11.076375451449689	11.36411490155042	4.15045
Aluminium	4.34085963395276	5.012392429157981	7.088595091646157	8.312112655368141	8.68171926790552	10.024779897334188	10.924258596474292	11.20804639105436	4.09345
Aluminium	4.261326606177544	4.920555608826269	6.958718182957041	8.15981851493584	8.522653212355088	9.841106347565638	10.724104839927719	11.00269308777007	4.0184500000000005
Aluminium	4.17012873432863	4.815249388179239	6.809792660993521	7.9851879005734645	8.34025746865726	9.630494010497705	10.494595199087648	10.767221300004083	3.9324500000000002
Aluminium	4.295260698028303	4.959739318834466	7.014132330664397	8.224797348186954	8.590521396056605	9.91947372880022	10.809503776054257	11.090310497171366	4.0504500000000005
Aluminium	4.418271780987303	5.101780267614181	7.215008616103563	8.46034561872225	8.836543561974606	10.203555485775574	11.119074919512958	11.40792360625107	4.16645
Aluminium	4.263603804699996	4.9231863622601875	6.962438470271552	8.164179607107311	8.527207609399992	9.846372724520375	10.729833663274558	11.008581220523878	4.0203
Aluminium	4.3134481891541165	4.980741708633897	7.043834039781978	8.259624335494259	8.626896378308233	9.961483417267795	10.855272606182774	11.137278909095532	4.0672999999999995
Aluminium	4.223304089609431	4.8766522524261235	6.896629286412059	8.087011528837014	8.446608179218861	9.753304504852247	10.628414943476425	10.904527770189349	3.9822999999999995
Aluminium	4.443892003789367	5.131365274675736	7.256847977011389	8.509405220421801	8.887784007578734	10.262730549351472	11.183548988687257	11.474083498336244	4.1903
Aluminium	4.386623987608038	5.065237855437855	7.163329663105793	8.399745319721905	8.773247975216076	10.13047571087571	11.039427650026752	11.326218068913493	4.136299999999999
Aluminium	4.3293559714267085	4.999110436199976	7.069811349200198	8.290085419022008	8.658711942853417	9.998220872399951	10.895306311366248	11.17835263949074	4.0823
Aluminium	4.420560589789567	5.104424474245489	7.2187479231979985	8.464728964581102	8.841121179579133	10.208848948490978	11.124832887751495	11.413842027089938	4.1682999999999995
Aluminium	4.328295452608535	4.997885854362237	7.0680795285723175	8.288054680120158	8.65659090521707	9.995771708724474	10.892637397687349	11.175614390797726	4.0813
Aluminium	4.298600925699698	4.963597562905559	7.019588550991639	8.23119399086836	8.597201851399396	9.927195125811117	10.817907814678199	11.098943427393337	4.053299999999999
Aluminium	4.2010331944278025	4.850936033833614	6.860261053226551	8.044366011898164	8.402066388855605	9.701872067667228	10.572367756219561	10.847024547636055	3.9612999999999996
Aluminium	4.250877578881923	4.908491380207325	6.941656622736976	8.139810740285112	8.501755157763846	9.81698276041465	10.697806699127778	10.97572223620771	4.008299999999999
Aluminium	4.341021678426609	5.0125808364151	7.088861376106894	8.312423546942357	8.682043356853217	10.0251616728302	10.924664361834129	11.208473375113893	4.093299999999999
Aluminium	4.21906201433674	4.871753925075169	6.889702003900534	8.078888573229614	8.43812402867348	9.743507850150339	10.617739288760832	10.893574775417292	3.9782999999999995
Aluminium	4.240272390700195	4.896245561829939	6.924338416458162	8.119503351266612	8.48054478140039	9.792491123659879	10.671117562338797	10.94833974927757	3.9982999999999995
Aluminium	4.411015920426012	5.093403237705842	7.203161537547065	8.446452314464453	8.822031840852024	10.186806475411684	11.100812664641412	11.389197788852814	4.1593
Aluminium	4.181943855700693	4.828893560754321	6.829088281924685	8.007812711664867	8.363887711401386	9.657787121508642	10.524327309999393	10.797736071161806	3.9433
Aluminium	4.2487565412455774	4.906042216531848	6.938192981481213	8.135749262481413	8.497513082491155	9.812084433063696	10.692468871769982	10.970245738821683	4.0062999999999995
Aluminium	4.2381513530638495	4.893796398154462	6.920874775202399	8.115441873462913	8.476302706127699	9.787592796308925	10.665779734981	10.942863251891543	3.9962999999999997
Aluminium	4.405713326335148	5.087280328517149	7.194502434407658	8.436298619955203	8.811426652670296	10.174560657034299	11.087468096246921	11.375506545387744	4.1543
Aluminium	4.279511586972588	4.941555089826265	6.988415779689773	8.19464069063506	8.559023173945176	9.88311017965253	10.76986736845803	11.049654950919086	4.035299999999999
Aluminium	4.40677384515332	5.088504910354888	7.19623425503554	8.438329358857054	8.81354769030664	10.177009820709776	11.090137009925819	11.378244794080757	4.1552999999999995
Aluminium	4.164975554609929	4.809300251350504	6.801379151878583	7.975320889235267	8.329951109219857	9.618600502701009	10.481624691137021	10.753924092073582	3.9273
Aluminium	4.306024557426907	4.972169635769728	7.031711295386808	8.245409163181309	8.612049114853814	9.944339271539455	10.836590210430487	11.118111168244434	4.0603
Aluminium	4.21906201433674	4.871753925075169	6.889702003900534	8.078888573229614	8.43812402867348	9.743507850150339	10.617739288760832	10.893574775417292	3.9782999999999995
Aluminium	4.351626866608337	5.024826654792484	7.106179582385708	8.332730935960857	8.703253733216673	10.049653309584968	10.95135349862311	11.235855862044033	4.1033
Aluminium	4.134220508882918	4.773787378056087	6.751156353670023	7.916429461081619	8.268441017765836	9.547574756112175	10.404226194448974	10.67451487997618	3.8983
Aluminium	4.302843000972389	4.968495890256513	7.026515833503164	8.239316946475759	8.605686001944777	9.936991780513026	10.828583469393791	11.109896422165393	4.0573
Aluminium	4.160733479337237	4.80440192399955	6.794451869367058	7.967197933627867	8.321466958674474	9.6088038479991	10.470949036421429	10.742971097301526	3.9233
Aluminium	4.127857395973882	4.766439887029656	6.740765429902734	7.90424502767052	8.255714791947764	9.532879774059312	10.388212712375584	10.658085387818096	3.8922999999999996
Aluminium	4.266785361154515	4.926860107773402	6.967633932155197	8.170271823812861	8.53357072230903	9.853720215546804	10.737840404311251	11.016795966602919	4.0233
Aluminium	4.413136958062357	5.095852401381319	7.206625178802828	8.450513792268152	8.826273916124714	10.191704802762638	11.106150491999207	11.39467428623884	4.1613
Aluminium	4.400410732244284	5.0811574193284565	7.185843331268252	8.426144925445954	8.800821464488568	10.162314838656913	11.074123527852429	11.361815301922674	4.149299999999999
Aluminium	4.224364608427604	4.877876834263862	6.898361107039941	8.089042267738863	8.448729216855208	9.755753668527724	10.631083857155323	10.907266018882362	3.9833
Aluminium	4.15012829115551	4.792156105622165	6.777133663088244	7.946890544609368	8.30025658231102	9.58431221124433	10.444259899632447	10.715588610371388	3.9132999999999996
Aluminium	4.29966144451787	4.964822144743297	7.021320371619519	8.23322472977021	8.59932288903574	9.929644289486594	10.820576728357096	11.10168167608635	4.0543
Aluminium	4.282693143427106	4.94522883533948	6.993611241573418	8.20073290734061	8.565386286854212	9.89045767067896	10.777874109494725	11.057869696998129	4.0383
Aluminium	4.408894882789666	5.090954074030365	7.199697896291303	8.442390836660753	8.817789765579333	10.18190814806073	11.095474837283614	11.383721291466784	4.157299999999999
Aluminium	4.365413611244582	5.040746218683085	7.1286932505481655	8.359130541684905	8.730827222489165	10.08149243736617	10.986049376448788	11.271453095053214	4.1163
Aluminium	4.23072772133664	4.8852243252902925	6.908752030807229	8.101226701149963	8.46145544267328	9.770448650580585	10.647097339228711	10.923695511040446	3.9892999999999996
Aluminium	4.193609562700593	4.842363960969444	6.8481383088313805	8.030150839585216	8.387219125401186	9.684727921938888	10.553685360467274	10.827856806784958	3.9542999999999995
Aluminium	4.2169409767003945	4.869304761399692	6.886238362644772	8.074827095425913	8.433881953400789	9.738609522799385	10.612401461403035	10.888098278031265	3.9762999999999997
Aluminium	4.328295452608535	4.997885854362237	7.0680795285723175	8.288054680120158	8.65659090521707	9.995771708724474	10.892637397687349	11.175614390797726	4.0813
Aluminium	4.432226296789467	5.117894874460612	7.237797950104693	8.487067092501452	8.864452593578934	10.235789748921224	11.154190938219376	11.443962762713092	4.1793
Aluminium	4.400410732244284	5.0811574193284565	7.185843331268252	8.426144925445954	8.800821464488568	10.162314838656913	11.074123527852429	11.361815301922674	4.149299999999999
Aluminium	4.397229175789765	5.077483673815241	7.180647869384607	8.420052708740403	8.79445835157953	10.154967347630482	11.066116786815734	11.35360055584363	4.1463
Aluminium	4.317690264426807	4.985640035984852	7.0507613222935035	8.267747291101658	8.635380528853615	9.971280071969703	10.865948260898367	11.148231903867588	4.0713
Aluminium	4.162854516973582	4.806851087675027	6.79791551062282	7.971259411431567	8.325709033947165	9.613702175350054	10.476286863779226	10.748447594687555	3.9252999999999996
Aluminium	4.372837242971792	5.049318291547255	7.140815994943336	8.373345713997855	8.745674485943583	10.09863658309451	11.004731772201074	11.290620835904312	4.1232999999999995
Aluminium	4.156491404064546	4.799503596648596	6.787524586855532	7.9590749780204675	8.312982808129092	9.599007193297192	10.460273381705836	10.732018102529471	3.9193
Aluminium	4.199972675609629	4.8497114519958755	6.858529232598669	8.042335272996315	8.399945351219259	9.699422903991751	10.569698842540664	10.844286298943041	3.9602999999999997
Aluminium	4.322992858517671	4.991762945173544	7.0594204254329105	8.277900985610907	8.645985717035343	9.983525890347089	10.879292829292858	11.161923147332656	4.0763
Aluminium	4.167096592246274	4.811749415025981	6.804842793134346	7.979382367038967	8.334193184492548	9.623498830051963	10.486962518494819	10.75940058945961	3.9292999999999996
Aluminium	4.241332909518368	4.897470143667678	6.926070237086043	8.121534090168463	8.482665819036736	9.794940287335356	10.673786476017694	10.951077997970584	3.9993
Aluminium	4.231788240154813	4.886448907128031	6.910483851435111	8.103257440051813	8.463576480309627	9.772897814256062	10.649766252907611	10.92643375973346	3.9902999999999995
Aluminium	4.151188809973682	4.793380687459903	6.778865483716125	7.948921283511218	8.302377619947364	9.586761374919806	10.446928813311345	10.718326859064401	3.9143
Aluminium	4.16921762988262	4.8141985787014585	6.808306434390109	7.983443844842667	8.33843525976524	9.628397157402917	10.492300345852614	10.764877086845638	3.9313
Aluminium	4.408894882789666	5.090954074030365	7.199697896291303	8.442390836660753	8.817789765579333	10.18190814806073	11.095474837283614	11.383721291466784	4.157299999999999
Aluminium	4.39510813815342	5.075034510139764	7.177184228128845	8.415991230936704	8.79021627630684	10.150069020279528	11.060778959457938	11.348124058457604	4.144299999999999
Aluminium	4.399350213426111	5.079932837490718	7.184111510640371	8.424114186544104	8.798700426852221	10.159865674981436	11.07145461417353	11.35907705322966	4.1483
Aluminium	4.17345970515531	4.819096906052413	6.815233716901634	7.991566800450067	8.34691941031062	9.638193812104825	10.502976000568207	10.775830081617693	3.9353
Aluminium	4.309206113881426	4.975843381282943	7.036906757270452	8.251501379886859	8.618412227762851	9.951686762565886	10.844596951467182	11.126325914323475	4.0633
Aluminium	4.185125412155211	4.832567306267537	6.83428374380833	8.013904928370415	8.370250824310421	9.665134612535073	10.532334051036088	10.805950817240847	3.9462999999999995
Aluminium	4.293298331608834	4.957474653716866	7.010929447852232	8.22104029635911	8.586596663217668	9.914949307433732	10.804563246283708	11.085252183928267	4.048299999999999
Aluminium	4.374958280608137	5.051767455222732	7.144279636199099	8.377407191801556	8.749916561216274	10.103534910445465	11.010069599558872	11.296097333290339	4.125299999999999
Aluminium	4.277390549336242	4.939105926150788	6.984952138434011	8.190579212831361	8.554781098672484	9.878211852301575	10.764529541100234	11.044178453533059	4.0333
Aluminium	4.215880457882221	4.868080179561954	6.88450654201689	8.072796356524064	8.431760915764443	9.736160359123907	10.609732547724137	10.885360029338251	3.9753
Aluminium	4.283753662245279	4.946453417177219	6.995343062201298	8.20276364624246	8.567507324490558	9.892906834354438	10.780543023173623	11.060607945691142	4.0393
Aluminium	4.275269511699896	4.936656762475311	6.981488497178248	8.18651773502766	8.550539023399793	9.873313524950621	10.759191713742437	11.03870195614703	4.0313
Aluminium	4.38344243115352	5.061564109924641	7.15813420122215	8.393653103016355	8.76688486230704	10.123128219849281	11.031420908990057	11.31800332283445	4.133299999999999
Aluminium	4.183004374518865	4.83011814259206	6.8308201025525666	8.009843450566716	8.36600874903773	9.66023628518412	10.526996223678292	10.80047431985482	3.9442999999999997
Aluminium	4.319811302063153	4.988089199660329	7.054224963549266	8.271808768905359	8.639622604126306	9.976178399320657	10.871286088256163	11.153708401253615	4.0733
Aluminium	4.256180172972787	4.914614289396018	6.950315725876383	8.149964434794361	8.512360345945574	9.829228578792035	10.71115126752227	10.98941347967278	4.0133
Aluminium	4.204214750882321	4.85460977934683	6.8654565151101945	8.050458228603715	8.408429501764642	9.70921955869366	10.580374497256257	10.855239293715098	3.9642999999999997
Aluminium	4.303903519790562	4.969720472094251	7.028247654131045	8.24134768537761	8.607807039581123	9.939440944188503	10.83125238307269	11.112634670858407	4.0583
Aluminium	4.315569226790462	4.9831908723093745	7.04729768103774	8.26368581329796	8.631138453580924	9.966381744618749	10.86061043354057	11.142755406481559	4.069299999999999
Aluminium	4.212698901427703	4.864406434048738	6.879311080133245	8.066704139818514	8.425397802855406	9.728812868097476	10.601725806687442	10.877145283259209	3.9722999999999997
Aluminium	4.254059135336441	4.9121651257205405	6.94685208462062	8.145902956990662	8.508118270672883	9.824330251441081	10.705813440164473	10.983936982286751	4.011299999999999
Aluminium	4.380260874699001	5.057890364411425	7.152938739338505	8.387560886310805	8.760521749398002	10.11578072882285	11.023414167953362	11.309788576755409	4.1303
Aluminium	4.27633003051807	4.937881344313049	6.983220317806129	8.188548473929512	8.55266006103614	9.875762688626098	10.761860627421337	11.041440204840045	4.032299999999999
Aluminium	4.16921762988262	4.8141985787014585	6.808306434390109	7.983443844842667	8.33843525976524	9.628397157402917	10.492300345852614	10.764877086845638	3.9313
Aluminium	4.338900640790263	5.010131672739623	7.0853977348511314	8.308362069138656	8.677801281580527	10.020263345479245	10.919326534476332	11.202996877727866	4.0912999999999995
Aluminium	4.344203234881127	5.016254581928315	7.094056837990538	8.318515763647907	8.688406469762255	10.03250916385663	10.932671102870822	11.216688121192936	4.096299999999999
Aluminium	4.231788240154813	4.886448907128031	6.910483851435111	8.103257440051813	8.463576480309627	9.772897814256062	10.649766252907611	10.92643375973346	3.9902999999999995
Aluminium	4.341021678426609	5.0125808364151	7.088861376106894	8.312423546942357	8.682043356853217	10.0251616728302	10.924664361834129	11.208473375113893	4.093299999999999
Aluminium	4.365413611244582	5.040746218683085	7.1286932505481655	8.359130541684905	8.730827222489165	10.08149243736617	10.986049376448788	11.271453095053214	4.1163
Aluminium	4.17345970515531	4.819096906052413	6.815233716901634	7.991566800450067	8.34691941031062	9.638193812104825	10.502976000568207	10.775830081617693	3.9353
Aluminium	4.2434539471547135	4.899919307343155	6.929533878341806	8.125595567972162	8.486907894309427	9.79983861468631	10.679124303375492	10.956554495356613	4.0013
Aluminium	4.233909277791159	4.888898070803508	6.913947492690873	8.107318917855514	8.467818555582317	9.777796141607016	10.655104080265406	10.931910257119487	3.9922999999999997
Aluminium	4.140583621791954	4.781134869082519	6.761547277437311	7.9286138944927185	8.281167243583909	9.562269738165037	10.420239676522362	10.690944372134261	3.9042999999999997
Aluminium	4.229667202518468	4.883999743452554	6.907020210179348	8.099195962248114	8.459334405036936	9.767999486905108	10.644428425549814	10.920957262347432	3.9882999999999997
Aluminium	4.209517344973185	4.860732688535522	6.8741156182496015	8.060611923112965	8.41903468994637	9.721465377071045	10.593719065650747	10.868930537180168	3.9692999999999996
Aluminium	4.196791119155112	4.84603770648266	6.853333770715024	8.036243056290765	8.393582238310223	9.69207541296532	10.561692101503969	10.836071552864	3.9572999999999996
Aluminium	4.4364683720621585	5.122793201811566	7.244725232616219	8.495190048108851	8.872936744124317	10.245586403623133	11.164866592934969	11.454915757485146	4.1833
Aluminium	4.27633003051807	4.937881344313049	6.983220317806129	8.188548473929512	8.55266006103614	9.875762688626098	10.761860627421337	11.041440204840045	4.032299999999999
Aluminium	4.233909277791159	4.888898070803508	6.913947492690873	8.107318917855514	8.467818555582317	9.777796141607016	10.655104080265406	10.931910257119487	3.9922999999999997
Aluminium	4.283753662245279	4.946453417177219	6.995343062201298	8.20276364624246	8.567507324490558	9.892906834354438	10.780543023173623	11.060607945691142	4.0393
Aluminium	4.405713326335148	5.087280328517149	7.194502434407658	8.436298619955203	8.811426652670296	10.174560657034299	11.087468096246921	11.375506545387744	4.1543
Aluminium	4.404652807516975	5.086055746679411	7.1927706137797776	8.434267881053353	8.80930561503395	10.172111493358821	11.084799182568021	11.37276829669473	4.1533
Aluminium	4.205275269700493	4.855834361184568	6.867188335738076	8.052488967505564	8.410550539400987	9.711668722369136	10.583043410935154	10.857977542408111	3.9652999999999996
Aluminium	4.330416490244881	5.000335018037714	7.07154316982808	8.292116157923857	8.660832980489761	10.000670036075428	10.897975225045146	11.181090888183755	4.0832999999999995
Aluminium	4.39058565795762	5.069810541452017	7.169793973332393	8.407327860262411	8.781167551763481	10.139621082904032	11.049398460690513	11.33643632349482	4.1386
Aluminium	4.389524771266961	5.068585535280497	7.168061553196759	8.405296417779383	8.779045779291687	10.137171070560992	11.046728621019927	11.333697127553318	4.137600000000001
Aluminium	4.27282723529457	4.9338348564133145	6.977495338277086	8.181837744646229	8.545650807394432	9.867669712826627	10.753046257255379	11.03238557398824	4.0276000000000005
Aluminium	4.265401028459963	4.9252598132126755	6.9653683973276515	8.167617647265029	8.53079840009188	9.85051962642535	10.734357379561272	11.013211202397736	4.020600000000001
Aluminium	4.139155512271649	4.779484078801815	6.759210401187277	7.925875991784618	8.278307475948484	9.558968157603628	10.416646458761443	10.687246885359151	3.9016
Aluminium	4.214478467308375	4.866459516979724	6.882212230817249	8.070108408079653	8.428953321445805	9.732919033959446	10.606205075373106	10.881729797205702	3.9726000000000004
Aluminium	4.374672357597748	5.05143544887922	7.143807671297892	8.376856223016981	8.749340964686583	10.102870897758438	11.009350865631712	11.295348384372309	4.123600000000001
Aluminium	4.164616792847443	4.808884226918291	6.800788484442479	7.974630611377306	8.329230015271522	9.61776845383658	10.480722610855526	10.752987587955168	3.9256
Aluminium	4.18901718673258	4.8370593688632475	6.840634147562047	8.021353788486966	8.378030782122767	9.674118737726493	10.542128923279023	10.815989094609684	3.9486000000000003
Aluminium	4.219782900761665	4.872584547837323	6.890874331495415	8.080265620494796	8.439562183804771	9.745169095674644	10.61955427372604	10.895425776913205	3.9776000000000002
Aluminium	4.324810683136817	4.993860158817787	7.062383924923123	8.281378426314634	8.6496176585123	9.987720317635572	10.883868401114132	11.166606175121775	4.0766
Aluminium	4.1349119655090165	4.774584054115735	6.752280720644744	7.917750221852503	8.269820386061312	9.549168108231468	10.405967100079096	10.676290101593148	3.8976000000000006
Aluminium	4.309958269467604	4.976710072416509	7.038130043024255	8.252938231552232	8.619912843907196	9.953420144833016	10.846490645725918	11.128257431940765	4.062600000000001
Aluminium	4.404377184936175	5.085735621681775	7.192315435095627	8.433736612541782	8.808750593896793	10.171471243363548	11.084106376408142	11.372045870734327	4.1516
Aluminium	4.299349402561022	4.964460010701311	7.02080584166792	8.232623806721946	8.598695119189262	9.92892002140262	10.819792249020049	11.100865472525758	4.0526
Aluminium	4.27282723529457	4.9338348564133145	6.977495338277086	8.181837744646229	8.545650807394432	9.867669712826627	10.753046257255379	11.03238557398824	4.0276000000000005
Aluminium	4.359819943928534	5.034285362477942	7.119553789399024	8.34841602825458	8.719636150081477	10.068570724955881	10.971973110243496	11.256999641191298	4.1096
Aluminium	4.317384476302211	4.985285115617148	7.050256983973688	8.267158328933434	8.634765251209748	9.970570231234294	10.865179523420025	11.14743180353127	4.0696
Aluminium	4.314201816230236	4.981610097102589	7.045059723566788	8.261064001484348	8.628399933794368	9.963220194205176	10.857170004408264	11.139214215706767	4.0666
